2019-10-16 10:49:18-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3278
2019-10-16 10:49:18-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2644
2019-10-16 10:49:18-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2644
2019-10-16 10:49:18-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功4241
2019-10-16 10:49:18-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316330463
2019-10-16 10:49:18-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2646
2019-10-16 10:49:18-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:18-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:18-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:18-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:19-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:19-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000315580509
2019-10-16 10:49:19-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:19-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:19-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:19-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316338297
2019-10-16 10:49:19-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:19-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:19-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:19-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:19-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:19-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:19-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:20-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2634
2019-10-16 10:49:20-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000315503945
2019-10-16 10:49:20-NemsSpider.pipelines- handler_dec 337-INFO:jibao-已新增报关单数据E20190000316176713
2019-10-16 10:49:20-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316336997
2019-10-16 10:49:21-NemsSpider.pipelines- handler_nems 154-INFO:已创建核注清单数据201900000012209986
2019-10-16 10:49:21-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000314681179
2019-10-16 10:49:21-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功4260
2019-10-16 10:49:21-NemsSpider.pipelines- handler_nems 154-INFO:已创建核注清单数据201900000012205494
2019-10-16 10:49:21-NemsSpider.pipelines- handler_dec 337-INFO:jibao-已新增报关单数据E20190000316170291
2019-10-16 10:49:22-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000314683869
2019-10-16 10:49:22-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316224449
2019-10-16 10:49:22-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2361
2019-10-16 10:49:22-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2361
2019-10-16 10:49:22-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2361
2019-10-16 10:49:22-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2361
2019-10-16 10:49:22-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功2361
2019-10-16 10:49:23-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000315519705
2019-10-16 10:49:23-NemsSpider.pipelines- handler_nems 154-INFO:已创建核注清单数据201900000012204819
2019-10-16 10:49:23-NemsSpider.pipelines- handler_dec 323-WARNING:jibao-已跳过报关单数据E20190000316224523
2019-10-16 10:49:23-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3265
2019-10-16 10:49:23-NemsSpider.pipelines- handler_dec 333-INFO:jibao-已更新报关单数据I20190000315524409
2019-10-16 10:49:23-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3208
2019-10-16 10:49:24-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3208
2019-10-16 10:49:24-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3208
2019-10-16 10:49:24-NemsSpider.nems_join- update_data 589-INFO:备案序号数据更新成功3209
